org,repo,user,commits,commit_history,pull_requests,issues,reviews,languages
lappis-unb,lappis_vimrc,seocam,32,"{'2015-09': 8, '2015-07': 1, '2015-06': 1, '2015-05': 1, '2015-04': 9, '2015-01': 1, '2014-07': 1, '2014-01': 2, '2013-11': 4, '2012-02': 4}",0,0,0,"Vim Script, Python, Shell, Makefile, Ruby"
lappis-unb,lappis_vimrc,rodrigosiqueira,26,"{'2015-11': 3, '2015-10': 11, '2015-09': 5, '2015-05': 3, '2015-01': 4}",0,0,0,"Vim Script, Python, Shell, Makefile, Ruby"
lappis-unb,lappis_vimrc,chocoelho,15,"{'2015-10': 8, '2015-01': 7}",0,0,0,"Vim Script, Python, Shell, Makefile, Ruby"
lappis-unb,chef-lappis,paulohtfs,33,"{'2016-12': 1, '2016-11': 7, '2016-10': 11, '2016-09': 6, '2016-08': 8}",0,0,0,"Ruby, Shell, HTML"
lappis-unb,chef-lappis,MatheusMiranda,25,"{'2017-11': 1, '2017-07': 2, '2017-03': 5, '2017-05': 1, '2017-04': 2, '2017-01': 14}",0,11,0,"Ruby, Shell, HTML"
lappis-unb,chef-lappis,ArthurJahn,8,"{'2016-10': 2, '2016-09': 4, '2016-08': 2}",0,0,0,"Ruby, Shell, HTML"
lappis-unb,chef-lappis,knelasevero,7,"{'2016-08': 1, '2016-07': 6}",0,0,0,"Ruby, Shell, HTML"
lappis-unb,chef-lappis,MaxAlmeida,7,"{'2016-04': 6, '2016-03': 1}",0,0,0,"Ruby, Shell, HTML"
lappis-unb,chef-lappis,jessicacris,4,{'2016-04': 4},0,0,0,"Ruby, Shell, HTML"
lappis-unb,chef-lappis,gabrielssilva,1,{'2016-11': 1},0,0,0,"Ruby, Shell, HTML"
lappis-unb,chef-lappis,luanguimaraesla,1,{'2017-09': 1},0,0,0,"Ruby, Shell, HTML"
lappis-unb,chef-lappis,navarrovmn,1,{'2017-07': 1},0,27,0,"Ruby, Shell, HTML"
lappis-unb,cs-server,fabiommendes,36,"{'2017-04': 8, '2017-03': 28}",0,0,0,"JavaScript, Python, CSS, HTML, Nginx, C"
lappis-unb,radar-lappis,fabiommendes,2,{'2017-07': 2},0,0,0,
lappis-unb,radar-lappis,RochaCarla,2,{'2017-08': 2},0,0,0,
lappis-unb,cs-front,fabio1079,13,"{'2017-09': 2, '2017-08': 11}",0,1,1,"Elm, CSS, JavaScript, HTML"
lappis-unb,EcossistemasSWLivre,RochaCarla,82,"{'2019-11': 7, '2019-10': 16, '2019-09': 10, '2019-08': 1, '2019-07': 9, '2019-06': 1, '2019-04': 3, '2018-12': 1, '2018-10': 2, '2018-08': 2, '2018-07': 2, '2018-05': 6, '2018-04': 10, '2018-01': 8, '2017-10': 4}",3,24,0,"TeX, Jupyter Notebook, CSS, JavaScript, Makefile, Python, Shell"
lappis-unb,EcossistemasSWLivre,joenio,38,"{'2019-10': 3, '2019-09': 4, '2019-07': 2, '2018-12': 2, '2018-08': 3, '2018-06': 4, '2018-05': 12, '2018-04': 2, '2018-02': 2, '2018-01': 4}",0,34,0,"TeX, Jupyter Notebook, CSS, JavaScript, Makefile, Python, Shell"
lappis-unb,EcossistemasSWLivre,ricardopoppi,11,"{'2020-01': 1, '2019-12': 5, '2019-07': 4, '2019-04': 1}",0,9,0,"TeX, Jupyter Notebook, CSS, JavaScript, Makefile, Python, Shell"
lappis-unb,EcossistemasSWLivre,joaaogui,9,"{'2019-10': 1, '2019-09': 5, '2017-10': 3}",0,0,0,"TeX, Jupyter Notebook, CSS, JavaScript, Makefile, Python, Shell"
lappis-unb,EcossistemasSWLivre,fabiommendes,8,"{'2019-11': 4, '2017-10': 4}",0,0,0,"TeX, Jupyter Notebook, CSS, JavaScript, Makefile, Python, Shell"
lappis-unb,EcossistemasSWLivre,renatocoral,6,{'2019-10': 6},3,3,0,"TeX, Jupyter Notebook, CSS, JavaScript, Makefile, Python, Shell"
lappis-unb,EcossistemasSWLivre,guilacerda,5,"{'2019-10': 2, '2019-07': 3}",2,2,0,"TeX, Jupyter Notebook, CSS, JavaScript, Makefile, Python, Shell"
lappis-unb,EcossistemasSWLivre,arthurTemporim,4,{'2017-10': 4},0,0,0,"TeX, Jupyter Notebook, CSS, JavaScript, Makefile, Python, Shell"
lappis-unb,EcossistemasSWLivre,BrunaNayara,4,{'2019-07': 4},0,0,0,"TeX, Jupyter Notebook, CSS, JavaScript, Makefile, Python, Shell"
lappis-unb,EcossistemasSWLivre,navarrovmn,3,{'2017-10': 3},0,0,0,"TeX, Jupyter Notebook, CSS, JavaScript, Makefile, Python, Shell"
lappis-unb,EcossistemasSWLivre,victorcmoura,3,"{'2019-10': 1, '2019-09': 2}",2,2,0,"TeX, Jupyter Notebook, CSS, JavaScript, Makefile, Python, Shell"
lappis-unb,EcossistemasSWLivre,MatheusMiranda,3,{'2017-10': 3},0,6,0,"TeX, Jupyter Notebook, CSS, JavaScript, Makefile, Python, Shell"
lappis-unb,EcossistemasSWLivre,LucianoPC,3,{'2018-04': 3},0,0,0,"TeX, Jupyter Notebook, CSS, JavaScript, Makefile, Python, Shell"
lappis-unb,EcossistemasSWLivre,fabio1079,3,"{'2018-01': 2, '2017-11': 1}",1,3,0,"TeX, Jupyter Notebook, CSS, JavaScript, Makefile, Python, Shell"
lappis-unb,EcossistemasSWLivre,joaovitor3,2,{'2019-10': 2},1,1,0,"TeX, Jupyter Notebook, CSS, JavaScript, Makefile, Python, Shell"
lappis-unb,EcossistemasSWLivre,marlonguimaraes,2,{'2018-01': 2},2,2,0,"TeX, Jupyter Notebook, CSS, JavaScript, Makefile, Python, Shell"
lappis-unb,EcossistemasSWLivre,brunapinos,1,{'2017-10': 1},0,0,0,"TeX, Jupyter Notebook, CSS, JavaScript, Makefile, Python, Shell"
lappis-unb,EcossistemasSWLivre,edsonma,1,{'2017-11': 1},0,0,0,"TeX, Jupyter Notebook, CSS, JavaScript, Makefile, Python, Shell"
lappis-unb,EcossistemasSWLivre,Duerno,1,{'2018-04': 1},0,8,0,"TeX, Jupyter Notebook, CSS, JavaScript, Makefile, Python, Shell"
lappis-unb,salic-br,fernao,846,"{'2017-05': 20, '2017-04': 69, '2017-03': 74, '2017-02': 9, '2017-01': 11, '2016-12': 34, '2016-11': 28, '2016-10': 33, '2016-09': 55, '2016-08': 68, '2016-07': 75, '2016-06': 48, '2016-05': 50, '2016-04': 66, '2016-03': 18, '2016-02': 86, '2016-01': 102}",0,0,0,"PHP, HTML, JavaScript, CSS, C, Roff, ASP, Makefile, Batchfile, PowerShell, Shell"
lappis-unb,salic-br,wouerner,616,"{'2017-05': 13, '2017-04': 78, '2017-03': 85, '2017-02': 30, '2017-01': 86, '2016-12': 50, '2016-11': 36, '2016-10': 72, '2016-09': 77, '2016-08': 38, '2016-07': 24, '2016-06': 24, '2016-05': 3}",0,0,0,"PHP, HTML, JavaScript, CSS, C, Roff, ASP, Makefile, Batchfile, PowerShell, Shell"
lappis-unb,salic-br,oviniciusfeitosa,585,"{'2017-10': 86, '2017-09': 73, '2017-08': 68, '2017-07': 3, '2017-06': 20, '2017-05': 38, '2017-04': 12, '2017-03': 10, '2017-02': 38, '2017-01': 66, '2016-12': 63, '2016-11': 51, '2016-10': 33, '2016-08': 24}",0,0,0,"PHP, HTML, JavaScript, CSS, C, Roff, ASP, Makefile, Batchfile, PowerShell, Shell"
lappis-unb,salic-br,clebersantos,481,"{'2017-05': 10, '2017-04': 94, '2017-03': 88, '2017-02': 45, '2017-01': 91, '2016-12': 50, '2016-11': 58, '2016-10': 45}",0,0,0,"PHP, HTML, JavaScript, CSS, C, Roff, ASP, Makefile, Batchfile, PowerShell, Shell"
lappis-unb,salic-br,Pedro-Philipe,281,"{'2017-01': 9, '2016-12': 43, '2016-11': 13, '2016-10': 9, '2016-09': 5, '2016-08': 29, '2016-07': 13, '2016-06': 27, '2016-05': 20, '2016-04': 25, '2016-03': 24, '2016-02': 42, '2016-01': 22}",0,0,0,"PHP, HTML, JavaScript, CSS, C, Roff, ASP, Makefile, Batchfile, PowerShell, Shell"
lappis-unb,salic-br,ruyjfs,257,"{'2017-03': 9, '2017-02': 9, '2017-01': 29, '2016-12': 29, '2016-11': 20, '2016-10': 40, '2016-09': 45, '2016-08': 76}",0,0,0,"PHP, HTML, JavaScript, CSS, C, Roff, ASP, Makefile, Batchfile, PowerShell, Shell"
lappis-unb,salic-br,rafaeljcg20,53,"{'2017-04': 1, '2016-10': 1, '2016-09': 11, '2016-08': 13, '2016-07': 3, '2016-06': 23, '2016-05': 1}",0,0,0,"PHP, HTML, JavaScript, CSS, C, Roff, ASP, Makefile, Batchfile, PowerShell, Shell"
lappis-unb,salic-br,g-adler,32,"{'2016-12': 9, '2016-11': 5, '2016-10': 7, '2016-09': 11}",0,0,0,"PHP, HTML, JavaScript, CSS, C, Roff, ASP, Makefile, Batchfile, PowerShell, Shell"
lappis-unb,salic-br,jorgeluizjr,11,"{'2016-10': 2, '2016-08': 1, '2016-07': 8}",0,0,0,"PHP, HTML, JavaScript, CSS, C, Roff, ASP, Makefile, Batchfile, PowerShell, Shell"
lappis-unb,salic-br,brunapinos,8,{'2017-10': 8},1,1,0,"PHP, HTML, JavaScript, CSS, C, Roff, ASP, Makefile, Batchfile, PowerShell, Shell"
lappis-unb,salic-br,samisan1122,8,{'2016-01': 8},0,0,0,"PHP, HTML, JavaScript, CSS, C, Roff, ASP, Makefile, Batchfile, PowerShell, Shell"
lappis-unb,salic-br,chris-redfield,1,{'2016-12': 1},0,0,0,"PHP, HTML, JavaScript, CSS, C, Roff, ASP, Makefile, Batchfile, PowerShell, Shell"
lappis-unb,docker-salic-br,oviniciusfeitosa,55,"{'2017-10': 1, '2017-09': 14, '2017-08': 12, '2017-07': 2, '2017-06': 11, '2017-05': 1, '2017-04': 2, '2017-03': 2, '2017-02': 10}",0,0,0,Shell
lappis-unb,docker-salic-br,chris-redfield,4,"{'2017-02': 1, '2017-01': 3}",0,0,0,Shell
lappis-unb,SisTel,volthier,198,"{'2017-11': 4, '2017-10': 10, '2017-09': 10, '2017-08': 18, '2017-07': 34, '2017-06': 9, '2017-05': 11, '2017-04': 10, '2017-03': 11, '2017-02': 4, '2017-01': 6, '2016-12': 3, '2016-11': 4, '2016-10': 13, '2016-09': 12, '2016-08': 27, '2016-07': 7, '2016-04': 4, '2016-02': 1}",0,0,0,"HTML, CSS, Java, JavaScript, Shell, Batchfile"
lappis-unb,SisTel,luizfpinheiro,62,"{'2017-10': 1, '2017-09': 11, '2017-08': 19, '2017-07': 31}",0,0,0,"HTML, CSS, Java, JavaScript, Shell, Batchfile"
lappis-unb,SisTel,chris-redfield,49,"{'2017-08': 1, '2017-04': 10, '2017-02': 32, '2017-01': 6}",0,0,0,"HTML, CSS, Java, JavaScript, Shell, Batchfile"
lappis-unb,SisTel,avaloni,0,{},0,0,0,"HTML, CSS, Java, JavaScript, Shell, Batchfile"
lappis-unb,SisTel,hygormoreira,4,"{'2017-05': 3, '2017-04': 1}",0,0,0,"HTML, CSS, Java, JavaScript, Shell, Batchfile"
lappis-unb,SisTel,arthurTemporim,2,{'2018-01': 2},0,0,0,"HTML, CSS, Java, JavaScript, Shell, Batchfile"
lappis-unb,SisTel,jorgeluizjr,2,{'2016-12': 2},0,0,0,"HTML, CSS, Java, JavaScript, Shell, Batchfile"
lappis-unb,SisTel,AlexandreTK,1,{'2017-12': 1},1,1,0,"HTML, CSS, Java, JavaScript, Shell, Batchfile"
lappis-unb,SisTel,Pedro-Philipe,1,{'2017-04': 1},0,0,0,"HTML, CSS, Java, JavaScript, Shell, Batchfile"
lappis-unb,docker-sistel,chris-redfield,23,"{'2017-04': 5, '2017-02': 18}",0,0,0,Shell
lappis-unb,docker-sistel,volthier,8,"{'2017-11': 7, '2017-03': 1}",0,0,0,Shell
